timestamp          , machine_id, temperature, vibration, pressure  , humidity , anomaly, anomaly_type
2026-02-24 11:00:00,          0,   51.765322,  0.50152 , 101.348701, 30.78194 ,       0, none
2026-02-24 11:00:00,          2,   50.148124,  0.5782  , 101.275473, 30.677758,       0, none
2026-02-24 11:00:00,          4,   49.500924,  0.489931, 101.305121, 29.627052,       0, none
2026-02-24 11:00:00,          1,   52.837685,  0.563502, 101.236313, 29.162364,       0, none
2026-02-24 11:00:00,          3,   51.58846 ,  0.545265, 101.252408, 30.351441,       0, none
2026-02-24 11:00:05,          2,   50.211861,  0.5782  , 101.267196, 30.654776,       1, stuck
2026-02-24 11:00:09,          3,   51.871016,  0.583932, 101.283442, 30.024594,       0, none
2026-02-24 11:00:11,          0,   50.890634,  0.494672, 101.330455, 30.32784 ,       0, none
2026-02-24 11:00:11,          4,   50.253805,  0.487375, 101.324773, 29.805005,       0, none
2026-02-24 11:00:13,          1,   52.4166  ,  0.576929, 101.220058, 28.805547,       0, none
2026-02-24 11:00:16,          4,   50.41028 ,  0.509665, 101.287777, 29.982128,       0, none
2026-02-24 11:00:19,          2,   50.65856 ,  0.594635, 101.28393 , 29.868937,       0, none
2026-02-24 11:00:19,          1,   52.999677,  0.541126, 101.222796, 29.12324 ,       0, none
2026-02-24 11:00:20,          0,   50.583719,  0.471112, 101.32854 , 30.11482 ,       0, none
2026-02-24 11:00:21,          4,   50.240604,  0.542065, 101.27713 , 29.861704,       0, none
2026-02-24 11:00:23,          3,   52.469221,  0.548371, 101.276974, 29.945039,       0, none
2026-02-24 11:00:26,          1,   52.34595 ,  0.566798, 101.275912, 29.121047,       0, none
2026-02-24 11:00:27,          4,   51.001254,  0.515441, 101.323896, 29.675171,       0, none
2026-02-24 11:00:29,          2,   49.742744,  0.594635, 101.278481, 30.12286 ,       1, stuck
2026-02-24 11:00:30,          0,   50.431268,  0.544403, 101.338432, 30.256605,       0, none
2026-02-24 11:00:34,          2,   50.286143,  0.566536, 101.279789, 30.376272,       0, none
2026-02-24 11:00:35,          3,   52.314124,  0.540308, 101.266177, 30.324574,       0, none
2026-02-24 11:00:39,          1,   51.691331,  0.546035, 101.24966 , 29.425769,       0, none
2026-02-24 11:00:40,          3,   52.035456,  0.634742, 101.26138 , 30.037607,       0, none
2026-02-24 11:00:41,          4,   49.743091,  0.506943, 101.315336, 30.246572,       0, none
2026-02-24 11:00:43,          2,   49.284853,  0.584006, 101.27539 , 30.842932,       0, none
2026-02-24 11:00:44,          0,   50.393236,  0.536805, 101.347507, 30.872612,       0, none
2026-02-24 11:00:47,          4,   50.680014,  0.503495, 101.311918, 30.911096,       0, none
2026-02-24 11:00:49,          2,   49.736569,  0.580295, 101.232673, 30.569419,       0, none
2026-02-24 11:00:50,          1,   52.444757,  0.549984, 101.254956, 31.629128,       0, none
2026-02-24 11:00:52,          4,   49.38867 ,  0.471663, 101.266497, 29.962861,       0, none
2026-02-24 11:00:53,          3,   52.778055,  0.578493, 101.273909, 30.292627,       0, none
2026-02-24 11:00:55,          0,   50.923917,  0.481919, 101.322513, 30.582664,       0, none
2026-02-24 11:00:58,          4,   49.838644,  0.508976, 101.303833, 29.38939 ,       0, none
2026-02-24 11:00:59,          1,   53.599479,  0.560553, 101.270127, 29.419646,       0, none
2026-02-24 11:01:02,          2,   49.622596,  0.553549, 101.273018, 30.101829,       0, none
2026-02-24 11:01:05,          3,   52.16616 ,  0.524272, 101.238607, 30.949685,       0, none
2026-02-24 11:01:08,          0,   50.480838,  0.488241, 101.299728, 31.221879,       0, none
2026-02-24 11:01:09,          4,   50.310482,  0.48356 , 101.307577, 30.20489 ,       0, none
2026-02-24 11:01:12,          1,   51.917986,  0.569336, 101.227732, 29.2261  ,       0, none
2026-02-24 11:01:15,          3,   52.852978,  0.562913, 101.306523, 30.819931,       0, none
2026-02-24 11:01:16,          2,   50.895856,  0.59835 , 101.241678, 30.254478,       0, none
2026-02-24 11:01:19,          0,   50.733303,  0.502618, 101.36298 , 30.242757,       0, none
2026-02-24 11:01:20,          1,   51.97514 ,  0.565897, 101.230027, 29.537432,       0, none
2026-02-24 11:01:23,          4,   50.73832 ,  0.504305, 101.303919, 29.757194,       0, none
2026-02-24 11:01:25,          2,   50.982234,  0.604886, 101.264251, 30.515274,       0, none
2026-02-24 11:01:26,          3,   51.37225 ,  0.584582, 101.251258, 30.528077,       0, none
2026-02-24 11:01:30,          1,   52.473028,  0.557535, 101.251144, 29.41755 ,       0, none
2026-02-24 11:01:32,          2,   50.129363,  0.583664, 101.270592, 30.809956,       0, none
2026-02-24 11:01:32,          0,   51.335997,  0.538757, 101.317766, 29.137662,       0, none
